Cement,Water,Admixture,Coarse_Aggregate,M_Sand,Age,Compressive_Strength,Embodied_CO2,Energy_Consumption,Resource_Consumption
288.3346676,205.7576104,2.815718545,959.7512199,713.3517641,189,173.6805892,277.6816786,1422.518624,2170.010981
315.5293186,183.7065646,27.28880458,834.6183927,618.6110291,255,133.8253469,338.9879101,1994.607055,1979.75411
455.3410015,158.2115732,20.07600789,981.6913668,701.7915802,68,356.1610269,458.9431341,2510.252383,2317.11153
295.0766015,158.7630055,24.87860398,835.1611717,751.7794963,104,224.5602859,316.6151017,1858.490781,2065.658879
250.847824,197.9895701,26.36936701,901.1619727,648.576902,336,105.3065899,277.7839264,1682.729625,2024.945636
367.0403787,180.1214126,17.15317056,842.8525894,797.4306654,159,196.2342193,372.079604,2047.854196,2204.598217
480.8464322,164.0367309,15.52339055,1007.622094,899.3248167,309,152.2801135,476.3342132,2548.111656,2567.353464
408.808939,184.4116183,12.91282231,861.8756342,735.5218428,362,116.901458,404.5169753,2160.897096,2203.530857
371.018351,154.4946256,9.508397634,917.557812,706.418567,300,132.0754649,364.4236302,1925.01735,2158.997753
229.1529481,190.7379981,13.03787883,1068.702433,720.2112501,90,260.8411603,238.4224398,1342.723308,2221.842508
384.502168,168.8295383,23.21638967,861.294915,634.5438535,357,114.1564253,397.159634,2237.587054,2072.386865
497.016155,205.829137,18.05770293,952.3415192,864.9820804,256,175.3300818,494.8920746,2667.24085,2538.226595
242.0252046,171.7253371,26.7756987,925.7814983,724.4476967,353,100.6525066,270.4333548,1651.787393,2090.755435
355.4988957,181.8654104,13.30140043,805.4372123,716.1823234,220,153.3245354,355.2565602,1920.766918,2072.285242
463.2119216,150.8134378,18.21268736,1037.827434,797.9070819,9,567.4563636,463.8834047,2515.556587,2467.972563
422.2305853,155.0712821,18.93922659,820.7137719,732.6100263,12,472.8748017,425.8623736,2332.685355,2149.564892
409.1047223,177.4745489,17.75091487,942.2765063,794.4700406,325,132.4125057,412.4873051,2255.318716,2341.076733
410.7452252,183.5957184,21.07901319,968.2034885,618.433887,244,166.4457485,418.7579801,2321.722541,2202.057332
307.8473454,192.0014384,7.123004051,988.527937,844.1170031,182,184.1528106,302.6632833,1595.371549,2339.616728
288.0775533,170.4163805,15.37091333,1006.589489,882.1511859,284,132.3276326,296.7932381,1658.211432,2362.605522
442.8083466,198.648732,3.126744084,875.9817151,794.6296158,312,137.8769252,421.6347943,2137.928448,2315.195154
443.0340184,210.2085678,11.53533983,802.993633,886.3697787,99,275.4690691,434.3514027,2294.228519,2354.141338
460.1216956,204.5895692,14.63001206,1017.033099,645.4296943,197,209.2152728,455.2581047,2431.657557,2341.80407
473.9721658,152.7733178,19.56672779,960.6969798,743.2248568,226,184.7143315,475.5039981,2586.7057,2350.234048
353.4027197,183.6354863,28.51593158,1050.835311,780.5420202,333,129.9292207,377.239579,2201.251322,2396.931469
350.4548884,157.3451125,18.019532,1046.416509,774.5209942,103,273.2837101,358.7185213,1993.123469,2346.757036
439.4885537,166.9431511,22.30781749,1052.99785,720.4385337,106,297.0221974,447.8723383,2481.175392,2402.175906
394.9891792,219.0663815,15.18798178,945.528398,701.4253228,58,356.7758887,395.3506869,2141.417578,2276.197263
410.5900632,159.974688,19.02312094,900.0885188,638.0472068,78,307.5417838,415.2918836,2281.205501,2127.723598
438.7378008,184.9221707,2.127966484,1037.467461,717.5227352,75,349.3491169,416.8400042,2103.960353,2380.778134
467.0016025,193.2709014,7.631747425,935.3882339,648.7982445,42,421.8943835,450.8369151,2331.398665,2252.09073
301.3985471,199.1725479,10.8555928,855.0326589,820.3097029,324,112.415249,301.6846225,1630.31482,2186.76905
312.6748858,189.1754078,14.17480065,1056.492206,662.6492806,181,192.7683042,317.6389472,1746.431915,2235.166581
228.194582,150.6839593,1.369462365,1064.767963,617.5695916,33,365.7259074,219.7995026,1120.077981,2062.585558
373.4840423,172.8522916,4.200722927,939.8929268,765.7098413,71,316.0343425,358.9668056,1840.115215,2256.139825
210.7826821,186.239815,8.304429234,822.7099182,778.5689198,56,262.8944399,213.3697637,1164.416154,2006.605764
339.6794054,156.1506549,29.14598073,916.347827,861.5739184,105,248.0413772,365.0405874,2147.228575,2302.897786
362.7933904,174.5438852,9.940410213,1041.061298,773.0944837,200,188.1353934,358.0538113,1900.313633,2361.433467
285.9623756,152.3242176,14.46123174,1070.532209,703.6442561,101,259.9397363,293.3567391,1629.910188,2226.92429
377.2499782,155.5004948,5.882931382,861.0418227,840.9035645,256,144.7945186,364.8239513,1887.610959,2240.578792
209.150075,177.7846293,18.32340213,820.0920836,762.083668,307,99.79322502,226.8347655,1341.806643,1987.433858
211.2044566,159.2901028,8.420496465,1063.205136,623.7840854,74,274.2075922,214.5831361,1172.487971,2065.904277
446.7801682,189.7278594,6.209777353,916.8214817,769.7551681,171,214.2987559,430.0649643,2213.918042,2329.294455
308.0571924,198.2625478,15.49717885,962.5282893,872.4055636,143,210.8931905,315.373534,1751.076167,2356.750772
238.1181538,206.0410689,0.165173975,1090.419744,718.8937876,166,192.179237,227.5383188,1146.519899,2253.637928
356.672978,164.0105171,0.229920979,819.9694184,688.8977406,261,136.505601,336.7412263,1684.146327,2029.780575
430.9980659,161.7237808,6.572064273,994.4954022,643.0408371,221,183.4777611,415.9827058,2147.67859,2236.83015
264.7463082,157.3197488,1.101640875,822.2316268,645.4336566,83,238.7574539,252.4777858,1276.575595,1890.832981
386.8671427,194.5501175,3.240772624,912.6406785,729.8314453,182,193.1420121,369.7967373,1882.49175,2227.130157
225.6042395,199.4533009,10.16581948,1041.144364,778.7039472,307,119.6776958,230.822548,1273.652838,2255.071671
215.5045164,152.2110301,24.07757039,930.0416698,624.1846216,10,397.7759439,241.5345339,1477.901825,1946.019408
359.4063895,215.5348572,17.1614593,1099.154706,881.8705767,4,565.0376385,366.1935981,2022.446116,2573.127989
362.1905365,153.6379899,15.38003178,967.7177855,826.5400852,351,119.1991694,365.4619255,1996.937581,2325.466429
391.2289704,187.8907435,8.804664696,896.3486458,775.9871755,336,124.0320852,382.2248866,2005.889218,2260.2602
417.8274001,199.6342364,27.95261158,866.0333978,848.5316013,292,140.0601215,435.7095231,2483.07916,2359.979247
492.7556238,210.9678387,11.91045124,905.1561603,624.056027,281,159.7895715,481.0393373,2527.709862,2244.846101
354.8901045,199.9860852,2.612783004,911.7599821,743.0516633,215,167.0884556,339.1401122,1724.044729,2212.300618
296.8869419,206.1209658,18.51199548,820.6141033,789.0279381,98,234.6540351,308.7745857,1749.581436,2131.161945
438.5558584,173.7615135,3.415151804,910.8722598,848.5958718,101,284.0680289,418.3551091,2125.70415,2375.200655
281.2496754,207.037758,10.35669428,939.2715559,835.040868,9,450.8449439,282.565815,1531.261504,2272.956552
331.6914262,155.6080392,15.22235816,1016.821326,683.1207749,61,331.938971,336.7712121,1852.339282,2202.463924
223.5369144,212.6371659,26.22667574,997.0188454,882.2640509,309,116.000954,253.0244749,1562.08234,2341.683652
207.605223,188.3314663,14.80639741,1012.629697,637.3037524,146,189.137405,220.6452461,1272.969001,2060.676536
488.7945244,207.2108439,21.06776298,802.5091046,862.5400856,63,352.40382,491.1571109,2680.570556,2382.122321
450.7940362,181.6622799,29.78450517,865.3002199,891.2820749,121,255.6152572,469.1953089,2669.358871,2418.823116
408.7922618,195.0504387,3.944673597,998.5052865,653.146057,226,179.0306126,391.4331372,1997.414198,2259.438718
322.6858833,186.8481863,8.241945766,945.1968105,816.6198193,105,250.7942015,317.9121867,1682.453602,2279.592645
251.988296,201.2112665,11.83728227,801.5940427,612.0856556,260,119.8115499,256.5758284,1415.431474,1878.716543
246.9311128,155.7140987,12.65484536,1041.348393,721.6268475,349,109.3704372,254.267993,1416.449317,2178.275297
275.0728694,154.2246459,12.33063226,1031.842872,754.8849898,255,142.20422,279.9817034,1540.276005,2228.356009
364.7679994,167.2972264,27.22833008,964.5257489,774.1935678,207,175.9988772,385.5166841,2226.913034,2298.012873
414.3787768,161.1681276,21.42097933,819.9389977,880.7811745,28,410.7590172,422.5772834,2345.450125,2297.688056
398.059213,211.0248497,18.23715642,1029.954515,801.6752062,170,218.1907387,403.3161762,2216.447038,2458.95094
283.9801691,165.3449791,9.281181536,975.1140763,744.3833854,336,113.6530415,283.4456216,1522.978451,2178.103791
486.4595842,218.3105679,24.71371153,1034.587993,842.9025109,76,366.2946457,495.3457997,2743.904993,2606.974368
421.369075,173.5827054,28.65181534,1025.524098,885.1598463,116,274.890104,440.7580954,2517.693162,2534.28754
366.3062158,162.7482541,24.63594848,1040.900622,606.6198446,69,333.3560765,383.0280952,2184.946796,2201.210885
383.5162239,205.2788955,0.046953156,955.4024199,894.7563817,354,122.859888,362.3926962,1812.626858,2439.000874
325.8800187,196.1095443,19.09204111,842.0973555,625.8396417,234,145.6360852,336.3657697,1891.011108,2009.018601
274.3192969,184.8737002,1.534061443,1001.347242,844.3160338,1,496.9245423,263.149034,1338.100009,2306.390334
306.7918036,188.8754486,7.72821661,986.1421355,684.1004258,167,193.747716,302.2592467,1598.424954,2173.63803
427.3538331,200.3441245,1.78574101,1022.675956,639.6538973,352,133.4501382,405.5277568,2043.338918,2291.813552
204.3180466,165.9918319,18.11386359,850.9643018,731.9566919,218,128.9851546,222.0875477,1315.967513,1971.344736
234.8217922,219.7433741,20.5976974,858.49256,793.1869738,273,118.3269794,254.3451057,1503.954879,2126.842397
213.8007926,218.2355214,3.434629142,1067.122855,714.2855535,251,140.1403718,209.7273905,1094.414859,2216.879352
212.2186407,195.522798,11.51516649,1024.99334,616.3696225,347,105.8966415,220.0079027,1233.291134,2060.619567
456.6381752,163.9679716,13.68709527,1072.468547,779.8383419,344,141.4037632,451.0864903,2402.337531,2486.600131
411.0973578,197.615977,11.07159065,1027.614596,870.7209828,174,216.7563538,404.8193523,2145.10321,2518.120505
342.2521487,155.0538886,3.630750015,979.1465918,714.9646098,170,196.2683359,329.1181497,1685.977719,2195.047989
229.3502482,152.1456752,12.56843371,996.2398211,664.8998333,246,134.7638175,237.4935695,1331.473085,2055.204011
347.4847625,168.0378022,22.53534143,1066.738377,732.7732038,90,295.25956,362.7299488,2062.831529,2337.569487
342.0415312,182.383607,2.130229936,973.6420264,614.5088133,49,358.179689,326.4540314,1655.211653,2114.706208
251.960561,210.7790754,2.405400422,989.7173973,846.1462753,294,124.3977413,243.6247403,1251.186831,2301.008709
330.1554948,200.9018349,10.64313876,846.9430148,847.9022433,150,196.7297645,328.1330752,1758.984187,2236.545726
319.5514203,201.9894565,28.25177135,942.176366,776.400139,132,221.2797693,344.9223816,2037.397544,2268.369153
384.7550294,179.7845334,20.0571794,1014.919134,705.9308667,59,358.6684311,393.4154416,2186.396068,2305.446742
390.5280953,174.2154495,20.3600987,881.2828095,839.9350093,324,125.5959399,398.971121,2217.199326,2306.321462
213.5912029,175.9727134,10.85759973,860.6762542,766.4061074,199,140.8057728,219.9369301,1225.413402,2027.503878
312.3837844,219.1354695,17.80982374,894.1480425,847.7796926,215,158.2892972,322.5476337,1811.32286,2291.256813
387.7579747,152.8076434,0.303935521,872.4501884,789.4376378,49,352.3061565,366.1700573,1832.035787,2202.75738
350.9408776,210.6922047,19.08288139,864.4737911,835.321642,232,153.9430605,360.1700151,2011.05545,2280.511397
456.9469524,190.5072786,27.39860843,927.4552529,779.568898,247,169.7799056,471.3656386,2653.197809,2381.87699
397.6080895,180.7030793,18.37720405,1072.351554,724.2423205,239,175.6613792,403.1153608,2216.534395,2393.282248
248.8803281,200.7680362,26.2109578,952.117894,887.383758,168,176.7935166,276.3985346,1677.067281,2315.360974
221.1706242,184.0668259,21.71919166,856.3761142,762.3341475,48,287.3936584,243.2544541,1461.048218,2045.666903
392.7257835,211.1396267,3.616752492,823.0915008,781.5268556,51,347.4238464,375.557755,1914.827505,2212.100519
207.9533932,213.0491305,27.07359922,1008.846844,666.1462918,299,117.4642193,239.4173443,1502.100771,2123.069258
375.7326744,179.5204649,1.993315331,914.8396293,787.6952368,98,270.5534953,357.6920133,1809.343332,2259.781321
482.0690724,169.3779458,16.01902418,1046.549284,771.4822948,216,201.3547046,478.1158109,2561.542695,2485.497621
372.6422534,191.464523,4.264113714,997.8532306,655.4515194,177,202.5346643,358.2940751,1837.042419,2221.67564
316.4509779,213.8654342,0.351198322,1038.872435,617.8761292,80,302.3821357,300.260222,1506.76469,2187.416175
392.9864655,164.7463532,12.6610278,881.5838118,781.3077959,185,186.871313,389.5908548,2084.864158,2233.285454
337.4758671,193.6076608,8.85122123,1007.707677,829.1076808,27,427.6195232,332.8571559,1763.918004,2376.750107
363.6850368,194.2092154,14.58001481,879.2185954,757.0204113,195,176.3015061,365.1668635,1985.169455,2208.713274
482.4394426,201.3179116,17.3159966,1081.720544,668.0317876,214,208.0820418,480.3458859,2586.386215,2450.825682
315.8307913,159.209738,1.312172169,990.9122845,799.956593,342,117.318665,301.2862985,1523.619374,2267.221579
488.3571691,200.1077475,3.690098854,897.3535401,624.031718,114,281.3352374,464.5848147,2355.111586,2213.540274
471.6051926,213.6322764,16.75927189,880.8535587,732.5501114,242,172.2537061,468.7629779,2521.575186,2315.400411
258.7373404,162.5778176,10.2950206,857.2779755,649.0100275,124,198.4047363,260.827905,1420.161076,1937.898182
220.8083903,166.6280327,21.87520463,1008.392288,655.3377153,305,115.3665597,243.5421801,1464.601544,2073.041631
230.2334004,217.9976566,19.56874946,865.6146839,660.6881847,76,250.2531473,248.2976212,1461.367699,1994.102675
205.4665477,162.6683867,25.36813089,978.5909798,716.0121171,311,109.0322368,234.5150075,1458.947855,2088.106162
228.3328882,209.8069565,20.7747848,879.3905081,615.3450617,312,107.2183343,248.3019768,1474.402456,1953.650199
404.902032,184.45945,12.89793232,998.5906834,719.3380323,196,195.5288573,401.375719,2146.427874,2320.18813
221.3565945,167.3061752,20.18899867,1044.481919,753.5122341,351,106.1220216,241.8635443,1438.978043,2206.845921
295.6926891,210.9524931,8.261435228,1033.407573,744.9882855,44,367.5106335,293.0521511,1559.979677,2293.302476
453.4625933,181.1713679,9.189404963,1028.255399,714.8352301,186,215.499643,441.0832455,2301.982144,2386.913996
206.9815807,186.0372148,23.6695548,856.3167217,851.7439824,343,94.15528898,233.1631646,1433.656602,2124.749054
444.3405448,175.1463359,13.39258549,826.5154841,643.5980077,246,158.6469971,437.9538721,2330.272494,2102.992958
284.5564324,191.5065596,23.95141022,1009.684649,751.7090231,84,277.5777149,306.1450554,1798.342931,2261.408074
235.4494483,161.4466711,24.67267121,910.5041641,618.6124251,207,145.1063905,260.8885246,1580.006486,1950.68538
409.0211496,177.3757076,25.72687013,929.7038679,621.3467037,151,222.5149993,423.9769584,2398.649314,2163.174299
388.682854,217.8588626,27.49905708,809.3447278,772.1597549,156,202.4257619,407.5489101,2337.486516,2215.545256
463.2416041,168.0693403,12.92955662,877.8729348,769.8055275,16,495.063994,455.2937434,2412.680821,2291.918963
420.5213131,195.9715665,9.56600455,810.1029212,863.4100539,165,201.5319537,410.4402542,2153.920271,2299.571859
441.0442791,172.7633045,17.4659624,1063.755732,767.3621027,145,252.0133264,442.194423,2400.047719,2462.39138
284.6103718,204.1431188,11.1351727,873.019005,887.9373061,37,345.214445,286.6991841,1560.178437,2260.844974
253.2318631,159.1611563,18.032225,967.2011509,614.6084545,333,109.2448229,267.683824,1540.566742,2012.23485
425.1844255,217.8874732,21.16757588,811.6937962,629.4023054,45,373.1985586,431.7220368,2385.476808,2105.335576
442.0504218,181.7652679,20.65215055,1000.054217,613.2197585,206,196.2637138,447.3481275,2458.671573,2257.741816
497.1515426,166.5235324,11.23658661,896.9082037,655.5830551,62,370.4359653,484.1379182,2535.625473,2227.40292
323.7853031,155.1447723,5.005806051,1069.375756,762.3810333,356,119.7067046,314.462335,1630.124423,2315.692671
311.6054257,161.8830534,12.91588015,1066.435457,793.6716544,308,132.0158601,315.0523279,1721.004653,2346.51147
432.9238882,186.3841764,4.277824322,897.5871855,613.6755474,19,475.7087669,413.8909292,2110.722683,2134.848622
302.2410621,173.5902224,26.70291106,1070.288269,883.791267,300,133.9535042,327.222008,1934.965165,2456.613731
479.2271977,208.0218356,10.37632382,1098.847302,852.649613,7,615.2112712,467.3880724,2447.465621,2649.122272
457.5238256,180.1621267,4.633792417,1047.624699,688.9837446,249,178.9691807,438.0523451,2236.443984,2378.928189
328.6982082,167.4099991,0.763432797,1053.461404,623.1562591,117,251.9360251,312.328123,1571.039282,2173.489303
425.2613203,193.2001491,19.37467159,874.7026208,650.966122,68,330.4993302,429.3944181,2354.8599,2163.504884
426.3628622,199.4744052,19.10706952,973.0107197,638.0833241,34,437.806314,430.3861706,2357.699313,2256.038381
230.9371607,161.6929336,10.218125,820.1767742,636.9851338,194,141.647282,234.6857629,1289.499722,1860.010127
470.765872,161.7333451,2.151356665,828.475381,755.5685066,325,132.5273503,445.8966812,2246.097408,2218.694461
351.5757117,152.5669999,12.28886685,1099.667784,673.7542327,55,368.2223992,351.1754052,1891.820264,2289.853595
447.9372398,201.5481411,9.336524852,897.9917748,707.441915,266,157.924229,435.6335809,2275.333345,2264.255596
296.0148803,196.4663169,20.31361919,1024.455174,896.8516,42,368.4669456,311.6950846,1787.123423,2434.10159
468.6569685,183.2241613,18.17337748,1041.999516,805.2942747,297,158.5718386,468.9262784,2540.311531,2517.348298
316.7605036,209.0919314,10.93781185,1057.406981,884.6942001,231,165.725043,317.0348208,1709.909389,2478.891428
203.2512954,206.3969107,6.536776628,1099.288489,642.7669665,10,447.8998794,204.552837,1102.752305,2158.240439
471.6145929,190.9748055,29.64107898,872.4489456,714.6418424,358,126.9468006,488.0204643,2759.208268,2279.321265
227.386003,210.7789896,13.62004864,812.1052481,766.419541,128,184.8850753,236.7224716,1338.691957,2030.30983
295.7940913,164.4088847,20.64822707,923.3574554,623.0274186,179,174.3129236,311.0332119,1783.628337,2027.236077
485.0185901,157.8343734,4.216589027,839.0242009,601.2562331,193,195.9298497,461.9823485,2347.077434,2087.349987
485.1821441,168.8824728,14.56769099,806.7277667,801.1303001,92,294.8831909,477.9338786,2542.408997,2276.490375
372.0313664,153.9960799,0.826101596,908.1280481,792.545855,231,159.0378082,352.4767263,1770.491904,2227.527451
389.5511637,187.181867,15.16365354,1035.121475,723.236643,78,326.3737817,390.6524581,2118.91723,2350.254802
334.5336566,215.5623985,28.92052221,969.8542074,746.8932228,85,288.2934647,359.9133997,2118.995784,2295.764007
287.9632315,152.7540478,11.52620139,893.8333968,724.6329002,30,362.2326596,290.1502576,1579.937021,2070.709778
298.5993636,158.547694,1.169880377,996.3026016,607.2015135,213,162.8439116,284.6835517,1438.025706,2061.821053
401.7555368,181.653932,0.928673728,869.6054541,700.6114819,49,361.2210141,379.9416354,1906.264596,2154.555078
425.7123588,215.3712512,11.6396028,804.3144338,653.1246766,265,147.7298673,417.9384792,2211.878285,2110.162323
437.4737131,172.1309273,4.800748094,1029.306016,629.5272567,145,247.1274207,419.4623801,2145.5233,2273.238661
436.8854428,185.5064366,0.70056289,987.1229255,887.0161302,69,352.2688772,413.1139314,2070.914993,2497.231498
227.3618309,152.9101001,22.68640842,1028.690787,779.8079175,58,300.2987559,251.1810764,1512.78441,2211.457044
348.3260914,160.3840241,13.75569027,811.681405,818.5968853,185,169.7856479,349.4927966,1898.30459,2152.744096
217.267628,219.0641086,8.677343159,1051.135888,694.609123,62,301.9014184,220.7124834,1206.483517,2190.754091
364.8586647,217.5583088,27.00249549,985.85786,717.9441388,308,136.4789446,385.2451328,2222.918434,2313.221468
332.4591504,150.3457987,3.484168806,969.0186052,671.0771982,296,131.3323291,319.6615611,1637.013046,2126.384921
466.3112548,216.626825,28.67756487,987.3842144,629.0897013,166,232.290791,481.9368559,2718.853177,2328.08956
305.2745038,194.7383956,9.419001521,1059.329974,653.7094912,171,199.0555068,303.6174773,1624.342026,2222.471366
235.1201049,210.7542806,26.65211017,976.080952,839.2542136,63,291.2359504,264.2648459,1621.737805,2287.861661
242.8975046,181.8317899,18.08828629,974.285114,803.2637416,147,191.694729,258.567143,1498.164805,2220.366436
428.4531895,186.091722,24.80122079,1097.203747,764.0786628,306,153.25402,441.6174881,2478.835401,2500.628542
385.465419,184.2192606,29.5203949,1027.01905,742.5269619,161,220.2118003,408.393406,2365.85044,2368.751086
230.3368028,196.680498,8.652163135,932.6881416,876.7302851,141,189.590048,232.7150206,1266.112963,2245.087891
225.2320418,159.7755878,28.83406456,1012.2191,621.8204843,334,108.1378731,258.0413682,1613.099447,2047.881279
410.2907394,152.0981513,11.68445685,916.7691415,684.180244,97,279.7160373,404.1629296,2145.447023,2175.022733
221.8289019,171.5550959,11.56535714,868.6626387,704.9813561,221,133.1554156,228.5678388,1275.389338,1978.59335
446.5580178,199.3276534,10.21161313,979.0555631,834.7277437,43,420.2842165,436.2419195,2290.144585,2469.880591
411.8726681,164.1297416,16.24222822,1078.454629,897.754386,292,153.7433231,413.5470769,2246.224871,2568.453653
224.4046342,197.1402703,4.624351295,1078.741856,672.2011544,108,239.1645066,221.3316345,1164.603796,2177.112266
225.4513142,217.8938432,16.61134456,902.5715834,862.2922002,266,122.6203456,239.9651886,1389.798381,2224.820286
495.9918736,156.5730501,16.25114437,958.3032399,849.1868281,95,315.6862302,491.2120602,2628.724488,2476.306136
312.2812387,197.0821483,22.85705438,863.4907696,667.3972193,262,133.8921412,329.5353075,1899.587282,2063.10843
311.1926441,181.0625154,25.00949886,1098.689333,719.7997741,313,133.4829091,332.7939767,1942.42388,2335.753765
443.8398702,210.7699578,13.21324051,1094.335372,722.9018608,71,371.9870546,438.4562392,2334.4503,2485.060302
484.1745732,162.4004853,9.069997481,994.8526789,893.4662006,219,194.6668165,469.6861725,2443.524897,2543.963935
495.8003191,198.4838167,7.78004692,1041.324218,654.2675704,21,536.516709,478.277896,2469.929833,2397.655971
426.0134556,208.6680703,5.838715101,1014.530048,839.7473913,92,313.2337324,410.7299349,2115.952315,2494.797681
312.8778757,216.1229954,1.729427466,977.9474657,700.2578143,127,230.9467369,298.9260957,1515.656831,2208.935578
225.050215,197.827362,10.27343937,816.0043991,819.2611037,80,232.7129162,229.6489643,1267.144108,2068.416519
433.1440748,184.8022335,8.107430764,936.4293028,726.0033013,312,140.138425,420.2198199,2185.987169,2288.486343
367.5212749,193.2493068,28.99252158,1002.435891,773.5079289,238,165.2200495,390.8789773,2273.468996,2365.706923
327.2666028,210.8233489,16.73126479,1003.259484,849.783532,182,191.0162814,335.2096074,1863.102343,2407.864233
471.9063155,189.9426823,10.41831117,911.9367855,841.2496695,25,475.3539567,459.8685752,2408.640618,2425.453764
233.3592447,152.1270942,17.41402803,1082.507596,859.9269551,156,193.0947434,249.2254493,1446.046447,2345.334918
347.7875313,215.1664087,4.17590104,850.2071097,617.8851976,5,482.4372746,334.3858878,1716.016562,2035.222148
203.4060934,198.2668726,13.32131248,950.1078339,807.6151659,120,202.7560523,214.6049506,1227.759183,2172.717278
340.5981926,197.355937,18.78702964,1007.265193,641.996213,277,144.5809839,350.289388,1958.356394,2206.002565
216.8909827,165.0972607,14.66693495,1009.140742,724.7455704,18,394.2058623,229.2280899,1314.631437,2130.54149
235.6453749,196.1219829,12.05336402,994.591687,764.5765245,198,160.5323689,242.7769889,1353.06585,2202.988933
235.257874,177.5705084,29.81545167,882.586464,720.8218454,57,280.2254731,268.520504,1675.55396,2046.052144
394.7630906,195.5863084,26.40944286,846.8619706,755.8835027,93,273.9446814,411.6821707,2345.986371,2219.504315
423.8134638,157.4615121,18.70217874,990.782098,898.9578926,19,489.1427741,427.9923259,2344.022169,2489.717145
375.0106295,196.0491713,17.08132084,979.7906348,640.5651941,353,123.0241361,379.6213695,2084.2386,2208.496951
488.6517645,219.9589608,18.61981439,853.8068031,802.6368136,193,202.1822188,487.4403552,2635.031418,2383.674156
312.4611739,153.3748427,6.039363235,1011.541744,718.8002899,237,154.6920557,305.1623791,1594.538752,2202.217413
285.7136259,218.4021929,11.8541323,936.5515975,639.9029397,277,131.4274235,288.5645632,1575.570744,2092.424488
460.5797385,178.4835573,1.183785987,1000.328177,647.621029,227,187.1815959,435.4470872,2184.421521,2288.196288
267.0787516,210.9527415,14.26638112,1051.210124,884.7819319,233,155.2815367,275.7994055,1542.777014,2428.28993
488.9667618,204.7669839,16.29073752,850.9185286,863.880449,40,420.5674826,484.3475832,2594.454748,2424.823461
203.6463424,189.6911383,6.832492083,805.7434604,872.1125881,323,94.91901811,204.6449738,1105.73729,2078.026021
490.963648,201.6914446,28.92086541,1033.730776,897.4598327,153,254.3832677,505.9476718,2843.438368,2652.766567
212.9479736,211.4960893,27.28363833,982.9092275,662.494617,127,204.2187614,244.2659983,1528.102637,2097.131546
467.3429341,178.2898225,21.66429706,1009.891871,706.6318012,237,183.3673802,472.6138634,2595.887834,2383.820726
358.3103327,172.8923213,16.00159886,1051.446492,800.765709,55,363.9990527,363.0729036,1992.68028,2399.416454
497.8894388,196.731537,26.09907479,1040.84328,745.140762,172,238.6132357,507.8787913,2820.236074,2506.704093
222.1389694,206.5492159,3.919570315,1088.276044,725.51686,109,239.6555309,218.3140448,1142.542675,2246.40066
366.1562853,203.3599594,23.71529383,960.7805237,707.3433748,354,120.5758052,381.3967669,2167.038931,2261.355437
490.7907607,205.8469554,3.744624419,946.5486898,778.1341896,184,218.1060645,467.4359766,2371.90143,2425.06522
356.9293533,180.490832,23.82631988,920.56616,772.6780286,198,176.2531243,372.9474972,2126.634942,2254.490694
388.8195914,207.2483951,8.273027048,846.1073129,648.4373502,87,282.4384901,378.7345142,1981.009329,2098.885677
408.7246067,158.4146339,26.31271743,971.7821699,741.5219513,201,188.4175103,424.9848159,2411.694441,2306.756079
336.3623194,188.1142369,28.32126281,883.1037573,766.0415329,337,115.0927467,360.4009722,2113.964546,2201.943109
388.267424,150.4031062,4.463879082,1076.392254,771.0860816,322,138.7998952,373.6623448,1917.077418,2390.612745
375.2942936,172.7210081,13.88026815,974.9572413,663.0321579,275,147.0703831,375.1045327,2026.511677,2199.884969
470.3474031,175.6523074,29.42962134,977.8520542,822.6814177,211,195.8916523,487.1594185,2754.713501,2475.962804
213.6339141,177.7320884,14.50222308,906.4773983,607.5597284,118,199.5159975,225.3094502,1291.241309,1919.905352
284.2889569,198.6827045,25.90642568,815.5968056,706.4495567,191,155.9084658,307.9633913,1826.588385,2030.924449
485.1234452,177.1990671,17.66194566,809.5231296,834.0637946,42,400.3434663,482.5993825,2600.166808,2323.571382
467.0791352,181.4085536,11.25989724,927.0005432,769.1678763,42,418.3565915,456.5560612,2400.972537,2355.916006
336.6970258,166.6280892,8.573506666,825.3696134,678.3487298,315,116.2713354,330.6799956,1746.577396,2015.616965
386.0397793,176.1276254,6.096692733,982.0540867,808.4859358,276,149.2448894,373.7424476,1935.08378,2358.80412
283.2143549,165.9088739,22.85394574,1064.291902,770.2172832,329,121.5047228,303.5010526,1773.746676,2306.486359
256.4363479,155.1237147,11.5962152,1064.874445,838.8730828,17,430.5718585,261.8483951,1443.636495,2326.903806
339.1095215,192.2414015,15.33826387,997.713623,820.5075559,283,141.1125762,344.0495687,1890.964447,2364.910366
306.0056684,196.7748959,14.7697644,863.3695494,783.0323766,258,134.4219991,311.7988161,1723.412325,2163.952255
375.0968336,193.3643242,17.31837088,1058.899049,746.4533026,63,356.1562952,380.5847872,2093.498155,2391.131881
223.3203911,182.4445831,25.96731437,1065.828031,639.9546377,62,301.8093795,252.2186456,1553.355271,2137.514957
492.3184423,176.5850046,29.42218031,858.9960755,678.3999054,100,293.46789,506.8175229,2849.195976,2235.721608
495.8632233,210.4333555,12.22752626,1021.227826,725.7298419,19,542.3206525,485.0725448,2553.383662,2465.481773
409.4485142,186.335725,24.82556766,885.9558647,779.7897861,17,467.9331064,423.1661399,2385.842317,2286.355458
